City,Year,Cityyear,UHI,City2,Country,Year3,Cityyear4,WCH,environmental firms,GVAAgr,GVAConst,GVAConstrs,GVAFire,GVAManufElec,GVAManufElecpc,GVAAdmin,GVAAdminpc,GVA,GDP,Publictranspopass,Density,Densityrs,Population,Income,Gini,GVAAgrpc,GVAConstpc,GVAConstpcrs,GVAFirepc,Populationpc,Incomepc,IncomepcSQ,CO,NO2,PM10,PM10pc,PM2.5,SO2,green bonds issued,Long,Lat
Zurich,2012,Zurich2012,0.613742965,Zurich,Switzerland,2012,Zurich2012,1816,5,3.1722,27.8647,0.278647,30.85596,97.4839,6.459737592,12.48233,0.827137367,74.37997,78.59095,6.05,8.079,0.08079,15.091,47.02359,31.2,210.2,184.639,1.84639,204.4608,254.6986,3.115922,97089.6991,0.4,33.7,18.3,1.212643297,14.4,2.3,0,8.54169345,47.37688743
Antwerp,2006,Antwerp2006,0.890134358,Antwerp,Belgium,2006,Antwerp2006,418,9,1.2886,11.3273,0.113273,7.57164,61.7374,4.85968199,4.74766,0.373713791,27.01068,30.30855,1.7838,8.41,0.0841,12.704,15.16892,34.8,101.45,89.166,0.89166,59.6024,100.1576,1.194065,14257.91224,0.1,38,34.8,2.73929471,19.2,13.9,0,4.402466011,51.21944641
Antwerp,2005,Antwerp2005,0.962172755,Antwerp,Belgium,2005,Antwerp2005,418,9,1.0648,10.2579,0.102579,7.11583,60.9079,4.827064511,4.53511,0.359415914,25.97713,29.14753,1.716696,8.353,0.08353,12.618,14.45267,35.4,84.38,81.298,0.81298,56.3956,95.7102,1.145431,13120.12176,0.4,39,33.6,2.662862577,17.5,14.1,0,4.402466011,51.21944641
Glasgow,2007,Glasgow2007,0.924129018,Glasgow,United Kingdom,2007,Glasgow2007,375,66,0.1868,17.5405,0.175405,7.56597,35.3266,2.428612677,6.82889,0.469468582,24.90362,27.89504,2.98292,9.241,0.09241,14.546,17.46838,35.1,12.84,120.588,1.20588,52.0157,116.8558,1.200948,14422.76099,0.3,49.6,26.1,1.794307713,,2.2,0,-4.251806364,55.86423781
Glasgow,2015,Glasgow2015,0.72509467,Glasgow,United Kingdom,2015,Glasgow2015,375,66,0.1458,16.4702,0.164702,8.59342,34.3553,2.307583289,6.94101,0.466215073,25.65322,29.0345,2.525477,9.459,0.09459,14.888,18.40421,36.2,9.8,110.627,1.10627,57.7207,109.4172,1.236182,15281.45937,,34.6,,,6.5,,0,-4.251806364,55.86423781
Glasgow,2008,Glasgow2008,0.769872989,Glasgow,United Kingdom,2008,Glasgow2008,375,66,0.1607,16.386,0.16386,7.84206,34.2829,2.349914319,7.20467,0.493842621,25.09969,27.96794,3.07056,9.269,0.09269,14.589,17.31161,31.5,11.02,112.321,1.12321,53.7541,114.989,1.186639,14081.12116,0.3,54.8,26.4,1.809582562,16.9,2,0,-4.251806364,55.86423781
Zurich,2011,Zurich2011,0.352318377,Zurich,Switzerland,2011,Zurich2011,1816,5,3.3991,28.4348,0.284348,30.53851,102.1168,6.846583976,12.21353,0.818875629,75.08053,79.40954,5.91,7.984,0.07984,14.915,47.24132,34.1,227.88,190.647,1.90647,204.7529,263.9103,3.16741,100324.8611,0.4,34.8,21.6,1.448206504,15.4,2.1,0,8.54169345,47.37688743
Zurich,2007,Zurich2007,0.462711693,Zurich,Switzerland,2007,Zurich2007,1816,5,2.75,20.2854,0.202854,26.18208,91.8174,6.526220769,8.88061,0.631218281,62.56546,66.27709,5.457853,7.531,0.07531,14.069,38.91621,32.6,195.46,144.184,1.44184,186.0967,228.5399,2.766083,76512.15163,0.4,29.8,21.3,1.513966878,,3.8,0,8.54169345,47.37688743
Glasgow,2009,Glasgow2009,0.959370195,Glasgow,United Kingdom,2009,Glasgow2009,375,66,0.13,14.7385,0.147385,7.44142,30.2902,2.071266411,6.40006,0.437640864,22.96872,25.429,2.93237,9.291,0.09291,14.624,16.28996,35.4,8.87,100.78,1.0078,50.8832,103.5523,1.113883,12407.35338,0.2,55.4,24,1.641137856,15.7,3.6,0,-4.251806364,55.86423781
Amsterdam,2008,Amsterdam2008,1.061808927,Amsterdam,Netherlands,2008,Amsterdam2008,2469,7,3.1163,15.5263,0.155263,19.95686,44.3065,3.208058794,9.08971,0.658150025,49.72768,55.96417,2.18,13.762,0.13762,13.811,18.30581,37,225.63,112.423,1.12423,144.503,125.3666,1.325481,17568.99881,0.4,41.2,27.8,2.012888277,14.1,2.4,0,4.895169923,52.37021554
Amsterdam,2009,Amsterdam2009,1.079739815,Amsterdam,Netherlands,2009,Amsterdam2009,2469,7,2.588,15.7026,0.157026,19.61431,43.7226,3.133113579,9.3564,0.670469366,47.92459,53.77722,2.21,13.906,0.13906,13.955,18.23085,36.7,185.45,112.527,1.12527,140.5572,118.5009,1.306432,17067.64571,0.3,38.5,25.7,1.841633823,15.9,2.3,0,4.895169923,52.37021554
Zurich,2010,Zurich2010,0.569920622,Zurich,Switzerland,2010,Zurich2010,1816,5,3.0238,25.6273,0.256273,27.7265,93.4256,6.354618419,11.03862,0.750824378,68.95785,72.94987,5.82,7.87,0.0787,14.702,43.54836,35,205.66,174.306,1.74306,188.5839,250.8063,2.961975,87732.95901,0.3,35.5,20.8,1.4147735,18,2.6,0,8.54169345,47.37688743
Glasgow,2006,Glasgow2006,0.912963034,Glasgow,United Kingdom,2006,Glasgow2006,375,66,0.2435,16.7682,0.167682,6.8111,35.2617,2.429663061,6.6794,0.460235651,23.56832,26.39789,2.85979,9.22,0.0922,14.513,16.0149,31.5,16.76,115.543,1.15543,46.932,107.7255,1.10351,12177.3432,0.4,48.9,29.7,2.046441122,,1.6,0,-4.251806364,55.86423781
Zurich,2008,Zurich2008,0.41275491,Zurich,Switzerland,2008,Zurich2008,1816,5,3.1378,22.9768,0.229768,28.21864,94.4417,6.621911373,10.26234,0.719558267,67.81397,71.75524,5.553616,7.635,0.07635,14.262,41.85344,32.8,220,161.101,1.61101,197.8544,245.2851,2.934544,86115.48488,0.4,36.5,21.3,1.493479175,14.7,3.3,0,8.54169345,47.37688743
Amsterdam,2010,Amsterdam2010,1.137046833,Amsterdam,Netherlands,2010,Amsterdam2010,2469,7,2.717,14.1648,0.141648,21.32889,43.6403,3.089578761,9.36135,0.662750442,49.49153,55.40963,2,14.076,0.14076,14.125,18.08833,36.7,192.36,100.281,1.00281,150.9987,116.658,1.280572,16398.64647,0.4,36.8,25.2,1.784070796,17.2,1.8,0,4.895169923,52.37021554
Zurich,2009,Zurich2009,0.759174007,Zurich,Switzerland,2009,Zurich2009,1816,5,3.0091,23.7213,0.237213,27.58128,88.4656,6.099813832,10.62104,0.732334,66.4747,70.27753,5.67,7.764,0.07764,14.503,42.72286,33.1,207.47,163.555,1.63555,190.17,246.609,2.945697,86771.30816,0.3,33.7,21,1.447976281,14.9,2.3,0,8.54169345,47.37688743
Rotterdam,2010,Rotterdam2010,1.137046833,Rotterdam,Netherlands,2010,Rotterdam2010,856,1,4.6762,16.9362,0.169362,8.82946,62.6776,4.491086271,7.73386,0.554160218,33.33383,37.31935,1.664,8.636,0.08636,13.956,16.67435,33.8,335.07,121.349,1.21349,63.2644,109.5427,1.194746,14274.18005,0.4,37.1,26.7,1.913155632,17.2,4.5,0,4.477731178,51.92442137
Bratislava,2010,Bratislava2010,1.363426015,Bratislava,Slovakia,2010,Bratislava2010,541,10,1.0489,6.0155,0.060155,3.07919,18.0635,3.003075644,2.10618,0.350154613,10.80447,11.883,2.37248,2.93,0.0293,6.015,3.67975,29.5,174.39,100.016,1.00016,51.1951,57.7424,0.611802,3743.016872,1,28.1,28.5,4.738154613,,19.5,0,17.10774697,48.14859729
Zurich,2006,Zurich2006,0.37981255,Zurich,Switzerland,2006,Zurich2006,1816,5,2.2404,18.518,0.18518,24.70505,85.4524,6.127816422,7.95172,0.570220151,57.30258,60.78777,5.379843,7.465,0.07465,13.945,36.02917,31.3,160.66,132.796,1.32796,177.1656,215.3571,2.583735,66756.8655,0.4,37.2,27.5,1.972032987,,3.9,0,8.54169345,47.37688743
Sofia,2007,Sofia2007,0.653415371,Sofia,Bulgaria,2007,Sofia2007,530,4,0.1803,4.703,0.04703,2.34467,8.9655,0.72748296,0.952,0.077247647,6.72851,8.0069,4.65791,9.136,0.09136,12.324,3.44118,33.2,14.62,38.16,0.3816,19.0248,36.0384,0.279218,779.6269152,1.2,36.8,56.8,4.608893216,,13.9,0,23.32186547,42.69770744
Bratislava,2009,Bratislava2009,0.639553262,Bratislava,Slovakia,2009,Bratislava2009,541,10,1.2148,6.1155,0.061155,3.02983,15.2573,2.54245959,2.05029,0.341658057,10.43264,11.47814,2.40212,2.924,0.02924,6.001,3.67298,28.3,202.43,101.906,1.01906,50.4878,57.1196,0.612051,3746.064266,1,29.8,25.1,4.182636227,,11.4,0,17.10774697,48.14859729
Rotterdam,2009,Rotterdam2009,1.079739815,Rotterdam,Netherlands,2009,Rotterdam2009,856,1,3.8283,19.0764,0.190764,9.13407,61.867,4.525749817,7.46901,0.546379663,32.84027,36.85072,1.642,8.459,0.08459,13.67,16.68424,34,280.04,139.548,1.39548,66.8177,111.2306,1.220491,14895.98281,0.4,38.3,26.3,1.923920995,16.9,6.6,0,4.477731178,51.92442137
Amsterdam,2005,Amsterdam2005,1.170555659,Amsterdam,Netherlands,2005,Amsterdam2005,2469,7,2.758,12.2574,0.122574,16.64254,33.7592,2.481929128,7.53226,0.553761212,41.05738,46.20762,2.11318,13.554,0.13554,13.602,16.15801,36.5,202.77,90.118,0.90118,122.3545,112.588,1.187925,14111.65806,,41,26.5,1.948242905,,4.3,0,4.895169923,52.37021554
Rotterdam,2008,Rotterdam2008,1.061808927,Rotterdam,Netherlands,2008,Rotterdam2008,856,1,4.2303,22.3616,0.223616,9.69079,73.3063,5.387792151,7.43442,0.546407467,35.97628,40.48772,1.69,8.42,0.0842,13.606,17.67987,33.7,310.92,164.35,1.6435,71.224,121.3247,1.299408,16884.6115,0.4,38.8,27.2,1.999118036,17.7,6.2,0,4.477731178,51.92442137
Bratislava,2011,Bratislava2011,0.566063117,Bratislava,Slovakia,2011,Bratislava2011,541,10,1.3332,6.3931,0.063931,3.22216,20.1432,3.343824701,2.11075,0.350390106,11.30398,12.49564,2.74193,2.935,0.02935,6.024,3.73364,27.7,221.32,106.128,1.06128,53.4886,58.9383,0.61979,3841.396441,1.3,29.2,33.6,5.577689243,,10.7,0,17.10774697,48.14859729
Rotterdam,2005,Rotterdam2005,1.170555659,Rotterdam,Netherlands,2005,Rotterdam2005,856,1,3.8393,14.8007,0.148007,7.75394,62.5137,4.5905199,5.95943,0.437614187,29.38474,33.0711,1.684598,8.427,0.08427,13.618,15.21341,33.3,281.92,108.686,1.08686,56.9395,106.1307,1.117163,12480.53169,0.5,39.8,29.8,2.188280217,,9,0,4.477731178,51.92442137
Rotterdam,2011,Rotterdam2011,0.986825824,Rotterdam,Netherlands,2011,Rotterdam2011,856,1,4.0343,16.4164,0.164164,8.76502,69.6754,4.959809226,7.8781,0.56079869,34.03987,38.00003,1.42,8.693,0.08693,14.048,17.43576,33.9,287.18,116.862,1.16862,62.3937,113.8263,1.241165,15404.90557,0.4,35.8,26.6,1.893507973,17,3.6,0,4.477731178,51.92442137
Rotterdam,2007,Rotterdam2007,1.092813283,Rotterdam,Netherlands,2007,Rotterdam2007,856,1,4.5804,19.5267,0.195267,9.27229,66.0207,4.852322505,6.78345,0.498563134,33.77472,38.04123,1.62,8.42,0.0842,13.606,16.9208,34.4,336.65,143.516,1.43516,68.1481,116.0443,1.24362,15465.90704,0.4,36.5,29.8,2.190210201,,6.7,0,4.477731178,51.92442137
Zurich,2005,Zurich2005,0.877861091,Zurich,Switzerland,2005,Zurich2005,1816,5,1.9099,18.7523,0.187523,22.35396,84.6155,6.116930528,7.72562,0.558492012,54.16195,57.44019,5.436199,7.405,0.07405,13.833,34.49868,30.7,138.06,135.562,1.35562,161.5967,210.7653,2.493909,62195.821,0.5,31.2,23.4,1.691607027,,4.8,0,8.54169345,47.37688743
Amsterdam,2007,Amsterdam2007,1.092813283,Amsterdam,Netherlands,2007,Amsterdam2007,2469,7,3.2753,13.997,0.13997,18.17992,42.4805,3.098956814,8.50596,0.620510651,46.37723,52.23598,2.127519,13.66,0.1366,13.708,17.48341,37.4,238.94,102.108,1.02108,132.6232,120.3888,1.275424,16267.0638,0.3,40.5,27.8,2.028012839,,2,0,4.895169923,52.37021554
Bratislava,2012,Bratislava2012,0.081744823,Bratislava,Slovakia,2012,Bratislava2012,541,10,1.4582,6.5893,0.065893,3.12151,20.6589,3.422614314,2.10192,0.348230616,11.18671,12.23311,2.51994,2.941,0.02941,6.036,3.76838,27.4,241.59,109.168,1.09168,51.7149,59.032,0.624313,3897.66722,1.2,28.8,28.6,4.738237243,,7.7,0,17.10774697,48.14859729
Rotterdam,2006,Rotterdam2006,1.097532674,Rotterdam,Netherlands,2006,Rotterdam2006,856,1,4.2543,17.6089,0.176089,8.35415,59.4833,4.387321139,6.24938,0.460936716,30.58213,34.48992,1.667565,8.39,0.0839,13.558,15.56029,32.9,313.82,129.882,1.29882,61.6194,107.6881,1.147713,13172.4513,0.4,38.4,29.3,2.161085706,,9,0,4.477731178,51.92442137
Amsterdam,2006,Amsterdam2006,1.097532674,Amsterdam,Netherlands,2006,Amsterdam2006,2469,7,3.2365,12.9604,0.129604,17.02479,37.163,2.721567192,7.87576,0.576767484,42.93031,48.41525,1.930054,13.608,0.13608,13.655,16.52258,35.9,237.01,94.911,0.94911,124.6746,113.8646,1.209969,14640.24981,0.4,51.1,30.2,2.211644086,,3.1,0,4.895169923,52.37021554
Bratislava,2016,Bratislava2016,0.677723047,Bratislava,Slovakia,2016,Bratislava2016,541,10,1.8126,6.026,0.06026,3.66602,21.8208,3.594859967,2.26896,0.373799012,12.12645,13.28657,2.46506,2.957,0.02957,6.07,4.01231,29.5,298.64,99.28,0.9928,60.3985,56.9468,0.661038,4369.712374,1.1,24.2,22.3,3.673805601,15.1,5.5,0,17.10774697,48.14859729
Bratislava,2015,Bratislava2015,0.641727378,Bratislava,Slovakia,2015,Bratislava2015,541,10,1.8658,6.004,0.06004,3.41473,22.0423,3.636143187,2.16754,0.357561861,11.80379,12.95659,2.51078,2.953,0.02953,6.062,3.9289,29.4,307.78,99.039,0.99039,56.3272,55.9307,0.648083,4200.115749,1.1,,26.5,4.371494556,,,0,17.10774697,48.14859729
Bratislava,2017,Bratislava2017,0.388428622,Bratislava,Slovakia,2017,Bratislava2017,541,10,1.8938,6.622,0.06622,3.84772,24.1022,3.963525736,2.43583,0.400564052,12.87359,14.07408,2.450533,2.963,0.02963,6.081,4.23913,29.5,311.36,108.888,1.08888,63.2696,60.0697,0.697057,4858.884612,,,,,,,0,17.10774697,48.14859729
Bratislava,2013,Bratislava2013,1.13756816,Bratislava,Slovakia,2013,Bratislava2013,541,10,1.675,5.4849,0.054849,3.67396,20.4314,3.379325174,2.22677,0.368304664,11.78682,12.9543,2.3068,2.946,0.02946,6.046,3.97686,30.7,277.03,90.717,0.90717,60.764,62.1952,0.657738,4326.192766,0.7,27.6,27.1,4.482302349,,3.7,0,17.10774697,48.14859729
Bratislava,2014,Bratislava2014,1.034558476,Bratislava,Slovakia,2014,Bratislava2014,541,10,2.2887,5.5982,0.055982,3.41125,22.1332,3.655963,2.17539,0.359331021,11.97042,13.17257,2.48557,2.95,0.0295,6.054,4.0447,29.3,378.04,92.463,0.92463,56.3436,62.4307,0.66806,4463.041636,1.2,23.5,27.4,4.525933267,,6.1,0,17.10774697,48.14859729
Sofia,2006,Sofia2006,0.649655184,Sofia,Bulgaria,2006,Sofia2006,530,4,0.186,3.628,0.03628,1.4934,6.4994,0.533305982,0.80305,0.065893985,5.11836,6.10342,4.51812,9.034,0.09034,12.187,2.68609,34.5,15.27,29.77,0.2977,12.2544,26.1382,0.220414,485.823314,1.5,41.7,57.6,4.726347748,,18.5,0,23.32186547,42.69770744
Bratislava,2008,Bratislava2008,0.754458277,Bratislava,Slovakia,2008,Bratislava2008,541,10,1.3021,6.305,0.06305,2.82242,18.7775,3.135855043,1.84413,0.307970942,10.65661,11.76015,2.49859,2.917,0.02917,5.988,3.89626,28.5,217.41,105.287,1.05287,47.1319,60.4212,0.65064,4233.324096,0.7,24.9,22.8,3.80761523,,8.9,0,17.10774697,48.14859729
Sofia,2005,Sofia2005,1.385603307,Sofia,Bulgaria,2005,Sofia2005,530,4,0.1784,2.8141,0.028141,1.18975,6.202,0.514304669,0.67542,0.056009619,4.18755,4.94791,4.35237,8.94,0.0894,12.059,2.14297,34.9,14.79,23.336,0.23336,9.8658,21.6416,0.1777,315.7729,1.7,35.3,60.4,5.00870719,,21.7,0,23.32186547,42.69770744
Gothenburg,2017,Gothenburg2017,0.994008278,Gothenburg,Sweden,2017,Gothenburg2017,1014,5,0.7548,15.1153,0.151153,8.90909,60.4484,6.045444544,7.83297,0.783375338,30.25316,34.32891,2.69533,2.706,0.02706,9.999,13.61867,41.5,75.48,151.168,1.51168,89.1009,117.5832,1.36202,18550.9848,,,,,,,0,11.97455915,57.70886982
Gothenburg,2016,Gothenburg2016,1.044430213,Gothenburg,Sweden,2016,Gothenburg2016,1014,5,0.7147,13.6403,0.136403,8.37722,56.2203,5.713445122,7.50253,0.762452236,28.71494,32.62731,2.552141,2.663,0.02663,9.84,13.16235,41.4,72.63,138.623,1.38623,85.1349,115.2818,1.337645,17892.94146,,26,17.1,1.737804878,6,2.8,0,11.97455915,57.70886982
Tallinn,2017,Tallinn2017,0.980606389,Tallinn,Estonia,2017,Tallinn2017,446,0,0.3159,3.7948,0.037948,2.15383,12.9939,2.215121036,1.58438,0.270095465,7.65699,8.74195,1.436415,1.354,0.01354,5.866,3.84364,34.9,53.84,64.687,0.64687,36.7149,59.2866,0.655203,4292.909712,,,,,,,0,24.7535758,59.43695876
Bratislava,2007,Bratislava2007,0.292357858,Bratislava,Slovakia,2007,Bratislava2007,541,10,1.0353,5.1614,0.051614,2.58133,17.1333,2.865100334,1.80221,0.30137291,9.68984,10.75549,2.56757,2.913,0.02913,5.98,3.34986,29.9,173.15,86.313,0.86313,43.1682,55.4479,0.560207,3138.318828,0.6,30.8,25.2,4.214046823,,13.7,0,17.10774697,48.14859729
Gothenburg,2015,Gothenburg2015,0.854487597,Gothenburg,Sweden,2015,Gothenburg2015,1014,5,0.7718,12.0566,0.120566,7.84911,54.9702,5.65537037,7.139,0.734465021,27.32027,31.11739,2.37526,2.631,0.02631,9.72,12.68236,41.3,79.38,124.037,1.24037,80.7505,112.346,1.304738,17023.41249,,27.1,18,1.851851852,8.3,,0,11.97455915,57.70886982
Gothenburg,2014,Gothenburg2014,0.825791521,Gothenburg,Sweden,2014,Gothenburg2014,1014,5,0.774,12.1898,0.121898,7.80903,51.8358,5.395628188,6.99143,0.727743312,27.14561,30.93357,2.341568,2.6,0.026,9.607,13.34895,41.2,80.58,126.884,1.26884,81.2845,118.5136,1.389499,19307.07471,0.2,22.8,17,1.769543042,8,1.6,0,11.97455915,57.70886982
Tallinn,2016,Tallinn2016,0.858200429,Tallinn,Estonia,2016,Tallinn2016,446,0,0.3248,3.4275,0.034275,1.95733,11.4739,1.967741382,1.3908,0.238518264,6.9526,7.99839,1.421,1.346,0.01346,5.831,3.54472,34.8,55.73,58.78,0.5878,33.5687,55.8012,0.607924,3695.715898,0.2,,13.4,2.298062082,5.3,0.5,0,24.7535758,59.43695876
Gothenburg,2013,Gothenburg2013,0.96146644,Gothenburg,Sweden,2013,Gothenburg2013,1014,5,0.7038,10.8556,0.108556,7.17848,47.841,5.040139064,6.48815,0.683538769,25.05217,28.53488,2.341568,2.569,0.02569,9.492,13.09234,41,74.14,114.365,1.14365,75.6274,118.2534,1.379322,19025.2918,0.2,24.8,17.3,1.822587442,6.3,1.3,0,11.97455915,57.70886982
Gothenburg,2012,Gothenburg2012,0.958419108,Gothenburg,Sweden,2012,Gothenburg2012,1014,5,0.6886,10.1585,0.101585,6.5566,42.3681,4.505806657,5.89574,0.627006275,22.92873,26.11339,2.198379,2.545,0.02545,9.403,12.44569,40.8,73.22,108.031,1.08031,69.7264,114.3347,1.32354,17517.58132,0.4,25.2,18,1.914282676,6.6,1.5,0,11.97455915,57.70886982
Gothenburg,2011,Gothenburg2011,0.948565391,Gothenburg,Sweden,2011,Gothenburg2011,1014,5,0.799,10.8529,0.108529,6.46396,47.066,5.050541904,5.72952,0.614821333,23.20127,26.48864,2.257339,2.522,0.02522,9.319,12.16607,40.5,85.76,116.457,1.16457,69.3618,116.0931,1.305483,17042.85863,0.3,26.6,20.2,2.167614551,9,1.3,0,11.97455915,57.70886982
Riga,2017,Riga2017,1.201209316,Riga,Latvia,2017,Riga2017,279,5,1.1868,3.7802,0.037802,3.48288,11.4745,1.154492404,1.84662,0.185795352,9.80571,10.97403,1.329214,0.952,0.00952,9.939,5.46757,34.7,119.41,38.035,0.38035,35.0436,54.915,0.550131,3026.441172,,,,,,,0,24.10518684,56.9496499
Riga,2015,Riga2015,1.317032558,Riga,Latvia,2015,Riga2015,279,5,1.0179,5.0206,0.050206,2.98525,10.0681,1.001601671,1.67844,0.166975726,8.76878,9.83189,1.468,0.963,0.00963,10.052,4.90497,34.5,101.27,49.946,0.49946,29.6983,49.2866,0.487965,2381.098412,0.3,34.1,27.4,2.725825706,15.9,,0,24.10518684,56.9496499
Riga,2016,Riga2016,1.252536048,Riga,Latvia,2016,Riga2016,279,5,1.1312,3.737,0.03737,3.15738,10.7075,1.071285643,1.67375,0.167458729,9.0004,10.12226,1.434,0.958,0.00958,9.995,5.19941,34.6,113.17,37.386,0.37386,31.5896,50.5273,0.520201,2706.090804,,26.1,25.8,2.581290645,15.4,1.6,0,24.10518684,56.9496499
Gothenburg,2010,Gothenburg2010,1.21165365,Gothenburg,Sweden,2010,Gothenburg2010,1014,5,0.7005,10.0323,0.100323,5.64412,44.1765,4.795538428,5.19434,0.563866696,21.0894,24.15281,1.912,2.494,0.02494,9.212,11.07026,40.1,76.03,108.898,1.08898,61.2664,108.0468,1.201666,14440.01176,0.2,28.9,17.1,1.856274425,7.8,1.7,0,11.97455915,57.70886982
Gothenburg,2008,Gothenburg2008,0.786782964,Gothenburg,Sweden,2008,Gothenburg2008,1014,5,0.59,10.3425,0.103425,6.32435,43.3403,4.818265703,4.78899,0.532405781,21.52938,24.54833,1.849,2.435,0.02435,8.995,10.61729,38,65.57,114.979,1.14979,70.3096,107.8881,1.180355,13932.37926,0.2,25.3,21.3,2.367982212,10.3,1.5,0,11.97455915,57.70886982
Gothenburg,2007,Gothenburg2007,0.935171059,Gothenburg,Sweden,2007,Gothenburg2007,1014,5,0.7726,10.1501,0.101501,6.06966,43.9525,4.941814707,4.50935,0.507010344,20.60724,23.51816,1.741861,2.407,0.02407,8.894,9.88464,36.3,86.86,114.13,1.1413,68.2476,102.9984,1.111433,12352.83313,0.2,27,22.2,2.496064763,8.6,2,0,11.97455915,57.70886982
Gothenburg,2009,Gothenburg2009,0.910550769,Gothenburg,Sweden,2009,Gothenburg2009,1014,5,0.5296,9.0325,0.090325,5.75382,34.5047,3.792975706,4.57966,0.503425305,19.09495,21.86433,1.849,2.462,0.02462,9.097,10.35938,39.3,58.21,99.291,0.99291,63.2499,101.0381,1.138772,12968.01668,0.2,25.2,19.1,2.099593273,8.5,1.5,0,11.97455915,57.70886982
Tallinn,2015,Tallinn2015,0.957241825,Tallinn,Estonia,2015,Tallinn2015,446,0,0.3341,3.4793,0.034793,1.8598,11.4316,1.975051831,1.30766,0.225926054,6.71902,7.72241,1.434,1.336,0.01336,5.788,3.42731,34.6,57.72,60.113,0.60113,32.1325,54.5973,0.592154,3506.463597,0.2,12.6,12.2,2.107809261,6.3,0.5,0,24.7535758,59.43695876
Bratislava,2006,Bratislava2006,0.496249802,Bratislava,Slovakia,2006,Bratislava2006,541,10,0.8098,4.1802,0.041802,2.23238,14.591,2.442008368,1.53496,0.256897071,8.20486,9.09701,2.5291,2.911,0.02911,5.975,3.03674,34.6,135.54,69.964,0.69964,37.3641,45.926,0.508271,2583.394094,0.7,35.1,31.4,5.255230126,,12.8,0,17.10774697,48.14859729
Gothenburg,2006,Gothenburg2006,1.057048926,Gothenburg,Sweden,2006,Gothenburg2006,1014,5,0.6119,8.7098,0.087098,5.7439,40.236,4.562939442,4.05575,0.459939896,18.86598,21.56505,1.673,2.387,0.02387,8.818,8.90941,35.8,69.41,98.767,0.98767,65.1347,94.6945,1.010316,10207.3842,0.2,26.4,27.2,3.084599682,,2.4,0,11.97455915,57.70886982
Gothenburg,2005,Gothenburg2005,0.873926025,Gothenburg,Sweden,2005,Gothenburg2005,1014,5,0.4686,7.907,0.07907,5.13834,37.735,4.308632108,3.8156,0.435670244,17.40769,19.92462,1.656353,2.37,0.0237,8.758,8.37872,35,53.52,90.286,0.90286,58.6728,93.3262,0.956731,9153.342064,0.2,25.2,25.7,2.934459922,,2.9,0,11.97455915,57.70886982
Tallinn,2006,Tallinn2006,0.896437716,Tallinn,Estonia,2006,Tallinn2006,446,0,0.4039,4.2771,0.042771,1.30312,8.0821,1.478613246,0.66954,0.122491767,4.86969,5.54435,1.272642,1.262,0.01262,5.466,2.2301,32.6,73.91,78.249,0.78249,23.8395,45.2975,0.40797,1664.395209,0.3,22.3,26.9,4.92133187,,2.5,0,24.7535758,59.43695876
Tallinn,2007,Tallinn2007,0.905562247,Tallinn,Estonia,2007,Tallinn2007,446,0,0.5103,5.4601,0.054601,1.56092,9.4504,1.719192287,0.84066,0.152930689,5.78273,6.59819,1.283427,1.269,0.01269,5.497,2.64944,29,92.85,99.328,0.99328,28.3953,51.5618,0.481976,2323.008646,0.3,21.2,27.5,5.002728761,10.9,1.6,0,24.7535758,59.43695876
Bratislava,2005,Bratislava2005,0.767899316,Bratislava,Slovakia,2005,Bratislava2005,541,10,0.568,3.3774,0.033774,1.96864,16.2165,2.715876738,1.26882,0.212497069,7.54881,8.49946,2.49974,2.909,0.02909,5.971,2.72816,32.4,95.13,56.563,0.56563,32.9712,42.5748,0.456921,2087.768002,0.8,27.8,34.1,5.710936192,,11.2,0,17.10774697,48.14859729
Tallinn,2014,Tallinn2014,1.26160511,Tallinn,Estonia,2014,Tallinn2014,446,0,0.5106,4.0116,0.040116,1.87296,11.9911,2.080343511,1.2893,0.223681471,7.02262,8.05755,1.424,1.33,0.0133,5.764,3.50738,34.4,88.57,69.592,0.69592,32.4915,56.6904,0.608448,3702.089687,0.2,14.7,14.8,2.567661346,8.4,1.1,0,24.7535758,59.43695876
Tallinn,2005,Tallinn2005,1.426907926,Tallinn,Estonia,2005,Tallinn2005,446,0,0.4294,2.9603,0.029603,1.09589,6.951,1.278227289,0.58798,0.10812431,4.08158,4.61211,1.221286,1.255,0.01255,5.438,1.88552,32.3,78.95,54.432,0.54432,20.1511,38.3559,0.346707,1202.057438,0.3,20.1,23.9,4.394998161,,2,0,24.7535758,59.43695876
Tallinn,2013,Tallinn2013,1.505636172,Tallinn,Estonia,2013,Tallinn2013,446,0,0.4996,4.0773,0.040773,1.76931,10.7219,1.86727621,1.15204,0.200633925,6.60294,7.57124,1.516,1.325,0.01325,5.742,3.28671,34.1,87,71.009,0.71009,30.8142,53.8274,0.572413,3276.566426,0.3,16.6,14,2.438174852,8.2,1.1,0,24.7535758,59.43695876
Tallinn,2012,Tallinn2012,1.578402419,Tallinn,Estonia,2012,Tallinn2012,446,0,0.6452,3.9853,0.039853,1.6699,10.1916,1.783307087,1.03972,0.181928259,6.14671,7.06097,1.362628,1.319,0.01319,5.715,3.04942,33.7,112.91,69.728,0.69728,29.2183,50.2356,0.533561,2846.873407,0.2,15.8,12.2,2.134733158,7.4,1.1,0,24.7535758,59.43695876
